Date,Customer Code,House,Flock,Genetic Line Code,#Birds at arrival,hatch date,Date of arrival,Date of removal,Date of deactivation,Veterinarian,Hatchery,Age (Days),Birds Present (#),Birds thinned (#),Mortality (#),Mortality Cum. (#),Cum. Perc. Mortality (%),Liveability (%),Body Weight (g),Uniformity (%),Daily Gain (g),Avg. Daily Gain (g/d),Feed Intake (kg/house),FCR Cum.,Wheat / Bird Cum.,Wheat / Bird,Wheat / Day,Feed Intake / Bird Housed Cum. (kg),Feed Intake / Bird (g),Wheat (g),FCR,Water (l),Water Intake / Bird (ml),Water Intake / Bird Cum. (l),Water : Feed,Water : Feed Cum.,Comment
2017-08-28,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 45,25 743, 0, 0, 257, 0.99, 99.0,1 856, 74, 65, 41,"3,541", 1.9,,,, 3.40, 137.6, 15.0, 1.8,6 204.0, 241.0, 6.0, 1.75, 1.76,
2017-08-28,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 42,24 972, 0, 0,1 028, 3.95, 96.0,1 861, 52, 39, 45,"3,454", 1.7,,,, 3.18, 138.3, 15.0, 1.8,7 296.0, 292.2, 6.4, 2.11, 1.93,
2017-08-28,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 42,25 645, 0, 0, 355, 1.37, 98.6,1 768, 49, 53, 43,"3,478", 1.8,,,, 3.11, 135.6, 15.0, 1.8,5 749.0, 224.2, 6.0, 1.65, 1.92,
2017-08-29,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 46,25 625, 0, 0, 375, 1.44, 98.6,1 993, 72, 42, 43,"3,559", 1.9,,,, 3.59, 138.9, 15.0, 1.8,6 716.0, 262.1, 6.4, 1.89, 1.77,
2017-08-29,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 43,24 972, 0, 0,1 028, 3.95, 96.0,1 901, 51, 40, 45,"3,504", 1.8,,,, 3.32, 140.3, 15.1, 1.8,6 655.0, 266.5, 6.6, 1.90, 1.93,
2017-08-29,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 46,25 743, 0, 0, 257, 0.99, 99.0,1 903, 73, 47, 41,"3,567", 1.9,,,, 3.54, 138.6, 15.0, 1.9,6 576.0, 255.5, 6.3, 1.84, 1.76,
2017-08-29,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 43,25 645, 0, 0, 355, 1.37, 98.6,1 840, 45, 72, 43,"3,529", 1.8,,,, 3.24, 137.6, 15.0, 1.8,7 315.0, 285.2, 6.3, 2.07, 1.92,
2017-08-30,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 47,25 625, 0, 0, 375, 1.44, 98.6,2 044, 74, 51, 43,"3,354", 1.9,,,, 3.72, 130.9, 29.9, 1.8,6 830.0, 266.5, 6.7, 2.04, 1.78,
2017-08-30,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 44,24 972, 0, 0,1 028, 3.95, 96.0,1 950, 49, 49, 45,"3,427", 1.8,,,, 3.45, 137.2, 25.6, 1.8,6 516.0, 260.9, 6.9, 1.90, 1.93,
2017-08-30,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 44,25 645, 0, 0, 355, 1.37, 98.6,1 913, 49, 73, 44,"3,478", 1.8,,,, 3.38, 135.6, 26.1, 1.8,6 869.0, 267.9, 6.6, 1.98, 1.93,
2017-08-30,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 47,25 743, 0, 0, 257, 0.99, 99.0,1 968, 74, 65, 42,"3,362", 1.9,,,, 3.67, 130.6, 26.0, 1.9,6 646.0, 258.2, 6.5, 1.98, 1.77,
2017-08-31,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 48,25 743, 0, 0, 257, 0.99, 99.0,2 010, 74, 42, 42,"3,384", 1.9,,,, 3.80, 131.5, 30.0, 1.9,6 570.0, 255.2, 6.8, 1.94, 1.78,
2017-08-31,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 45,24 972, 0, 0,1 028, 3.95, 96.0,1 982, 51, 32, 45,"3,554", 1.8,,,, 3.59, 142.3, 30.0, 1.9,5 787.0, 231.7, 7.1, 1.63, 1.92,
2017-08-31,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 48,25 625, 0, 0, 375, 1.44, 98.6,2 085, 76, 41, 43,"3,637", 1.9,,,, 3.86, 141.9, 30.0, 1.9,6 716.0, 262.1, 7.0, 1.85, 1.78,
2017-08-31,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 45,25 645, 0, 0, 355, 1.37, 98.6,2 004, 44, 91, 45,"3,607", 1.8,,,, 3.52, 140.7, 30.0, 1.8,6 716.0, 261.9, 6.8, 1.86, 1.92,
2017-09-01,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 49,25 598, 0, 27, 402, 1.55, 98.5,2 156, 76, 71, 44,"3,173", 1.9,,,, 3.98, 124.0, 30.0, 1.9,6 113.0, 238.8, 7.2, 1.93, 1.79,
2017-09-01,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 46,24 856, 0, 116,1 144, 4.40, 95.6,2 065, 49, 83, 46,"3,581", 1.8,,,, 3.72, 144.1, 30.0, 1.9,6 542.0, 263.2, 7.4, 1.83, 1.91,
2017-09-01,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 49,25 694, 0, 49, 306, 1.18, 98.8,2 072, 77, 62, 42,"3,438", 1.9,,,, 3.93, 133.8, 30.0, 1.9,6 144.0, 239.1, 7.0, 1.79, 1.78,
2017-09-01,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 46,25 628, 0, 17, 372, 1.43, 98.6,2 069, 48, 65, 46,"3,631", 1.8,,,, 3.66, 141.7, 30.0, 1.8,6 139.0, 239.5, 7.1, 1.69, 1.91,
2017-09-02,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 50,25 694, 0, 0, 306, 1.18, 98.8,2 112, 71, 40, 42,"3,489", 2.0,,,, 4.06, 135.8, 27.5, 1.9,6 086.0, 236.9, 7.3, 1.74, 1.78,
2017-09-02,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 47,24 856, 0, 0,1 144, 4.40, 95.6,2 159, 49, 94, 47,"3,614", 1.8,,,, 3.86, 145.4, 28.0, 1.9,6 105.0, 245.6, 7.6, 1.69, 1.90,
2017-09-02,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 47,25 628, 0, 0, 372, 1.43, 98.6,2 093, 49, 24, 45,"3,681", 1.9,,,, 3.80, 143.6, 27.5, 1.8,6 396.0, 249.6, 7.3, 1.74, 1.91,
2017-09-02,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 50,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 43,930, 1.9,,,, 4.02, 36.3, 0.0, 1.9, 0.0, 0.0, 7.2, 0.00, 1.77,
2017-09-03,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 48,24 856, 0, 0,1 144, 4.40, 95.6,2 241, 51, 82, 47,"3,738", 1.8,,,, 4.01, 150.4, 29.0, 1.9,6 229.0, 250.6, 7.9, 1.67, 1.90,
2017-09-03,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 51,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 42,0, 1.9,,,, 4.02, 0.0,, 1.9, 0.0, 0.0, 7.2,, 1.77,
2017-09-03,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 51,25 694, 0, 0, 306, 1.18, 98.8,2 182, 73, 70, 43,"3,742", 2.0,,,, 4.21, 145.6, 29.0, 2.0,6 338.0, 246.7, 7.5, 1.69, 1.77,
2017-09-03,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 48,25 628, 0, 0, 372, 1.43, 98.6,2 111, 55, 18, 45,"3,810", 1.9,,,, 3.95, 148.7, 29.0, 1.9,6 537.0, 255.1, 7.6, 1.72, 1.90,
2017-09-04,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 52,25 694, 0, 0, 306, 1.18, 98.8,2 258, 69, 76, 43,"3,610", 2.0,,,, 4.34, 140.5, 15.8, 1.9,6 954.0, 270.7, 7.8, 1.93, 1.78,
2017-09-04,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 49,25 628, 0, 0, 372, 1.43, 98.6,2 157, 54, 46, 45,"3,653", 1.9,,,, 4.09, 142.5, 15.4, 1.9,6 369.0, 248.5, 7.8, 1.74, 1.90,
2017-09-04,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 49,24 856, 0, 0,1 144, 4.40, 95.6,2 307, 51, 66, 48,"3,576", 1.8,,,, 4.14, 143.9, 15.1, 1.9,6 132.0, 246.7, 8.1, 1.71, 1.89,
2017-09-04,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 52,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 41,0, 1.9,,,, 4.02, 0.0,, 1.9, 0.0, 0.0, 7.2,, 1.77,
2017-09-05,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 50,24 856, 0, 0,1 144, 4.40, 95.6,2 336, 48, 29, 47,"3,828", 1.9,,,, 4.29, 154.0, 5.0, 1.9,6 838.0, 275.1, 8.4, 1.79, 1.89,
2017-09-05,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 53,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 40,0, 1.9,,,, 4.02, 0.0,, 1.9,2 331.0, 91.1, 7.3,, 1.79,
2017-09-05,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 50,25 628, 0, 0, 372, 1.43, 98.6,2 226, 54, 69, 45,"4,094", 1.9,,,, 4.24, 159.8, 5.0, 1.9,7 143.0, 278.7, 8.1, 1.74, 1.89,
2017-09-05,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 53,25 694, 0, 0, 306, 1.18, 98.8,2 260, 74, 2, 42,0, 2.0,,,, 4.34, 0.0,, 1.9,1 163.0, 45.3, 7.8,, 1.79,
2017-09-06,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 54,25 694, 0, 0, 306, 1.18, 98.8,2 260, 100, 0, 42,0, 2.0,,,, 4.34, 0.0,, 1.9, 1.0, 0.0, 7.8,, 1.79,
2017-09-06,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 51,25 628, 0, 0, 372, 1.43, 98.6,2 310, 51, 84, 46,"3,245", 1.9,,,, 4.37, 126.6, 10.0, 1.9,6 528.0, 254.7, 8.4, 2.01, 1.89,
2017-09-06,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 51,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 49,- 3, 46,0, 1.9,,,, 4.29, 0.0,, 1.9,1 290.0, 51.9, 8.5,, 1.90,
2017-09-06,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 54,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 40,0, 1.9,,,, 4.02, 0.0,, 1.9, 5.0, 0.2, 7.3,, 1.79,
2017-09-07,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 55,25 694, 0, 0, 306, 1.18, 98.8,2 260, 100, 0, 41,0, 2.0,,,, 4.34, 0.0,, 1.9, 0.0, 0.0, 7.8,, 1.79,
2017-09-07,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 52,25 628, 0, 0, 372, 1.43, 98.6,2 310, 100, 0, 45,0, 1.9,,,, 4.37, 0.0,, 1.9, 918.0, 35.8, 8.4,, 1.90,
2017-09-07,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 55,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 39,0, 1.9,,,, 4.02, 0.0,, 1.9, 0.0, 0.0, 7.3,, 1.79,
2017-09-07,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 52,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 100, 0, 45,0, 1.9,,,, 4.29, 0.0,, 1.9, 2.0, 0.1, 8.5,, 1.90,
2017-09-08,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 56,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 38,0, 1.9,,,, 4.02, 0.0,, 1.9, 0.0, 0.0, 7.3,, 1.79,
2017-09-08,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 53,25 628, 0, 0, 372, 1.43, 98.6,2 310, 100, 0, 44,0, 1.9,,,, 4.37, 0.0,, 1.9, 0.0, 0.0, 8.4,, 1.90,
2017-09-08,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 53,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 100, 0, 45,0, 1.9,,,, 4.29, 0.0,, 1.9, 0.0, 0.0, 8.5,, 1.90,
2017-09-08,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 56,25 694, 0, 0, 306, 1.18, 98.8,2 260, 100, 0, 40,0, 2.0,,,, 4.34, 0.0,, 1.9, 0.0, 0.0, 7.8,, 1.79,
2017-09-09,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 5,25 000,,,,,,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-09,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 54,25 628, 0, 0, 372, 1.43, 98.6,2 310, 100, 0, 43,0, 1.9,,,, 4.37, 0.0,, 1.9, 0.0, 0.0, 8.4,, 1.90,
2017-09-09,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 54,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 100, 0, 44,0, 1.9,,,, 4.29, 0.0,, 1.9, 0.0, 0.0, 8.5,, 1.90,
2017-09-09,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 57,25 694, 0, 0, 306, 1.18, 98.8,2 260, 100, 0, 39,0, 2.0,,,, 4.34, 0.0,, 1.9, 0.0, 0.0, 7.8,, 1.79,
2017-09-09,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 5,25 000,,,,,,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-09,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 57,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 38,0, 1.9,,,, 4.02, 0.0,, 1.9, 0.0, 0.0, 7.3,, 1.79,
2017-09-10,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 55,25 628, 0, 0, 372, 1.43, 98.6,2 310, 100, 0, 42,"1,388", 2.0,,,, 4.42, 54.2, 0.0, 1.9, 0.0, 0.0, 8.4, 0.00, 1.88,
2017-09-10,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 58,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 37,"1,388", 1.9,,,, 4.07, 54.2, 0.0, 1.9, 0.0, 0.0, 7.3, 0.00, 1.77,
2017-09-10,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 55,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 100, 0, 43,"1,389", 1.9,,,, 4.34, 55.9, 0.0, 1.9, 0.0, 0.0, 8.5, 0.00, 1.87,
2017-09-10,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 4,25 000,,,,,,,,,,"1,388",,,,, 0.06, 55.5, 0.0,,,, 0.0,,,
2017-09-10,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 58,25 694, 0, 0, 306, 1.18, 98.8,2 260, 100, 0, 39,"1,388", 2.0,,,, 4.40, 54.0, 0.0, 2.0, 0.0, 0.0, 7.8, 0.00, 1.77,
2017-09-10,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 4,25 000,,,,,,,,,,"1,388",,,,, 0.06, 55.5, 0.0,,,, 0.0,,,
2017-09-11,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 59,25 694, 0, 0, 306, 1.18, 98.8,2 260, 100, 0, 38,0, 2.0,,,, 4.40, 0.0,, 2.0, 0.0, 0.0, 7.8,, 1.77,
2017-09-11,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 56,25 628, 0, 0, 372, 1.43, 98.6,2 310, 100, 0, 42,0, 2.0,,,, 4.42, 0.0,, 1.9, 0.0, 0.0, 8.4,, 1.88,
2017-09-11,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 56,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 100, 0, 42,0, 1.9,,,, 4.34, 0.0,, 1.9, 0.0, 0.0, 8.5,, 1.87,
2017-09-11,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 3,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-11,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 3,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-11,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 59,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 36,0, 1.9,,,, 4.07, 0.0,, 1.9, 0.0, 0.0, 7.3,, 1.77,
2017-09-12,E, 6,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 57,25 628, 0, 0, 372, 1.43, 98.6,2 310, 100, 0, 41,0, 2.0,,,, 4.42, 0.0,, 1.9, 0.0, 0.0, 8.4,, 1.88,
2017-09-12,E, 8,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 60,25 598, 0, 0, 402, 1.55, 98.5,2 156, 100, 0, 36,0, 1.9,,,, 4.07, 0.0,, 1.9, 0.0, 0.0, 7.3,, 1.77,
2017-09-12,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 2,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-12,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 2,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-12,E, 5,2017-07,BB,26 000,2017-07-17,2017-07-17,,2017-09-13,,, 57,24 856, 0, 0,1 144, 4.40, 95.6,2 333, 100, 0, 41,0, 1.9,,,, 4.34, 0.0,, 1.9, 0.0, 0.0, 8.5,, 1.87,
2017-09-12,E, 7,2017-07,BB,26 000,2017-07-14,2017-07-14,,2017-09-13,,, 60,25 694, 0, 0, 306, 1.18, 98.8,2 277, 0, 17, 38,0, 2.0,,,, 4.40, 0.0,, 2.0, 0.0, 0.0, 7.8,, 1.77,
2017-09-13,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,,- 1,25 000,,,,,,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-13,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 1,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-13,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,,- 5,25 000,,,,,,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-13,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,,- 1,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-14,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 0,25 000, 0, 0, 0, 0.00, 100.0,2 156, 100,,,27,,,,, 0.06, 1.1, 0.0, 0.0, 498.0, 19.9, 0.0, 18.44, 0.35,
2017-09-14,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,,- 4,25 000,,,,,,,,,,"1,513",,,,, 0.06, 60.5, 0.0,,,, 0.0,,,
2017-09-14,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 0,25 000, 0, 0, 0, 0.00, 100.0,2 277, 100,,,55,,,,, 0.06, 2.2, 0.0, 0.0, 662.0, 26.5, 0.0, 12.04, 0.46,
2017-09-14,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 0,25 000,,, 0, 0.00, 100.0,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-15,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,,- 3,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-15,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 1,25 000, 0, 0, 0, 0.00, 100.0, 58, 70,-2 098,-2 098,104, 0.0,,,, 0.06, 4.2, 0.0, 1.0, 439.0, 17.6, 0.0, 4.22, 0.62,
2017-09-15,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 1,25 000,,, 0, 0.00, 100.0,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-15,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 1,25 000, 0, 0, 0, 0.00, 100.0, 50, 79,-2 227,-2 227,104, 0.0,,,, 0.06, 4.2, 0.0, 1.2, 464.0, 18.6, 0.0, 4.46, 0.73,
2017-09-16,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,,- 2,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-16,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 2,25 000, 0, 0, 0, 0.00, 100.0, 58, 76, 8,-1 110,184, 0.0,,,, 0.07, 7.4, 0.0, 1.2, 707.0, 28.3, 0.1, 3.84, 1.06,
2017-09-16,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 2,25 000,,, 0, 0.00, 100.0,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-16,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 2,25 000, 0, 0, 0, 0.00, 100.0, 67, 79, 9,-1 045,185, 0.0,,,, 0.07, 7.4, 0.0, 1.0, 691.0, 27.6, 0.1, 3.74, 0.96,
2017-09-17,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 3,25 000, 0, 0, 0, 0.00, 100.0, 77, 77, 10,- 693,236, 0.0,,,, 0.08, 9.4, 0.0, 1.0, 833.0, 33.3, 0.1, 3.53, 1.27,
2017-09-17,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 3,25 000, 0, 0, 0, 0.00, 100.0, 70, 79, 12,- 736,237, 0.0,,,, 0.08, 9.5, 0.0, 1.1, 871.0, 34.8, 0.1, 3.68, 1.37,
2017-09-17,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 3,25 000,,, 0, 0.00, 100.0,,,,,0,,,,, 0.00, 0.0,,,,, 0.0,,,
2017-09-17,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,,- 1,25 000,,,,,,,,,,0,,,,, 0.06, 0.0,,,,, 0.0,,,
2017-09-18,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 4,25 000, 0, 0, 0, 0.00, 100.0, 84, 75, 14,- 548,406, 0.0,,,, 0.09, 16.2, 0.0, 1.1, 974.0, 39.0, 0.1, 2.40, 1.55,
2017-09-18,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 4,25 000, 0, 0, 0, 0.00, 100.0,2 357, 100,,,0, 0.0,,,, 0.00, 0.0,, 0.0, 720.0, 28.8, 0.0,,,
2017-09-18,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 4,25 000, 0, 0, 0, 0.00, 100.0, 89, 73, 12,- 517,306, 0.0,,,, 0.09, 12.2, 0.0, 1.0, 936.0, 37.4, 0.1, 3.06, 1.51,
2017-09-18,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,, 0,25 000, 0, 0, 0, 0.00, 100.0,2 266, 100,,,13,,,,, 0.06, 0.5, 0.0, 0.0, 205.0, 8.2, 0.0, 15.77, 0.13,
2017-09-19,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 5,25 000, 0, 0, 0, 0.00, 100.0, 106, 72, 17,- 410,158, 0.0,,,, 0.10, 6.3, 0.0, 0.9,1 061.0, 42.4, 0.2, 6.72, 1.85,
2017-09-19,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 5,25 000, 0, 0, 0, 0.00, 100.0, 54, 27,-2 303,-2 303,65, 0.4,,,, 0.00, 2.6, 0.0, 0.0, 495.0, 19.8, 0.0, 7.62, 18.69,
2017-09-19,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,, 1,25 000, 0, 0, 0, 0.00, 100.0, 0, 100,-2 266,-2 266,65, 0.0,,,, 0.06, 2.6, 0.0,, 421.0, 16.8, 0.0, 6.48, 0.39,
2017-09-19,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 5,25 000, 0, 0, 0, 0.00, 100.0, 101, 71, 17,- 435,351,- 0.1,,,, 0.11, 14.0, 0.0, 1.1,1 068.0, 42.7, 0.2, 3.04, 1.74,
2017-09-20,E, 7,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 6,25 000, 0, 0, 0, 0.00, 100.0, 121, 71, 20,- 359,524,- 0.1,,,, 0.13, 21.0, 0.0, 1.1,1 583.0, 63.3, 0.3, 3.02, 1.95,
2017-09-20,E, 5,14-9-2017,BB,25 000,2017-09-18,2017-09-18,,,,, 2,25 000, 0, 0, 0, 0.00, 100.0, 53, 58, 53,-1 107,103, 0.0,,,, 0.07, 4.1, 0.0, 1.3, 586.0, 23.4, 0.0, 5.69, 0.72,
2017-09-20,E, 8,14-9-2017,BB,25 000,2017-09-14,2017-09-14,,,,, 6,25 000, 0, 0, 0, 0.00, 100.0, 122, 72, 16,- 339,524,- 0.1,,,, 0.12, 21.0, 0.0, 1.0,1 172.0, 46.9, 0.2, 2.24, 1.92,
2017-09-20,E, 6,18-9-2017,BB,25 000,2017-09-14,2017-09-18,,,,, 6,25 000, 0, 0, 0, 0.00, 100.0, 65, 28, 11,-1 146,25, 0.2,,,, 0.00, 1.0, 0.0, 0.1, 662.0, 26.5, 0.1, 26.48, 20.86,
